"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","MRIUNITS","TOT","1000000HAB","A","2010",27.04,
"DEU","MRIUNITS","TOT","1000000HAB","A","2011",28.86,
"DEU","MRIUNITS","TOT","1000000HAB","A","2012",28.66,
"DEU","MRIUNITS","TOT","1000000HAB","A","2013",28.92,
"DEU","MRIUNITS","TOT","1000000HAB","A","2014",30.5,
"DEU","MRIUNITS","TOT","1000000HAB","A","2015",33.63,
"DEU","MRIUNITS","TOT","1000000HAB","A","2016",34.49,
"DEU","MRIUNITS","TOT","1000000HAB","A","2017",34.71,
"DEU","MRIUNITS","TOT","1000000HAB","A","2018",34.47,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",9.39,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",10.48,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",11.53,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",12.25,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",12.36,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",12.79,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",13.68,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",14.25,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",14.88,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",15.68,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",16.74,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",17.95,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",17.37,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",17.32,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",18.89,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",21.82,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",22.36,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",22.32,
"DEU","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",22.21,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",14.59,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",15.72,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",14.02,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",14.15,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",16.64,
"SWE","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",18.49,
"COL","MRIUNITS","TOT","1000000HAB","A","2009",0.11,
"COL","MRIUNITS","TOT","1000000HAB","A","2010",0.09,
"COL","MRIUNITS","TOT","1000000HAB","A","2011",0.13,
"COL","MRIUNITS","TOT","1000000HAB","A","2012",0.15,
"COL","MRIUNITS","TOT","1000000HAB","A","2013",0.15,
"COL","MRIUNITS","TOT","1000000HAB","A","2014",0.17,
"COL","MRIUNITS","TOT","1000000HAB","A","2015",0.21,
"COL","MRIUNITS","TOT","1000000HAB","A","2016",0.23,
"COL","MRIUNITS","TOT","1000000HAB","A","2017",0.24,
"COL","MRIUNITS","TOT","1000000HAB","A","2018",0.24,
"BEL","MRIUNITS","TOT","1000000HAB","A","2002",6.58,
"BEL","MRIUNITS","TOT","1000000HAB","A","2003",6.84,
"BEL","MRIUNITS","TOT","1000000HAB","A","2004",7,
"BEL","MRIUNITS","TOT","1000000HAB","A","2005",6.97,
"BEL","MRIUNITS","TOT","1000000HAB","A","2006",7.11,
"BEL","MRIUNITS","TOT","1000000HAB","A","2007",7.53,
"BEL","MRIUNITS","TOT","1000000HAB","A","2008",10.36,
"BEL","MRIUNITS","TOT","1000000HAB","A","2009",10.65,
"BEL","MRIUNITS","TOT","1000000HAB","A","2010",10.65,
"BEL","MRIUNITS","TOT","1000000HAB","A","2011",10.69,
"BEL","MRIUNITS","TOT","1000000HAB","A","2012",10.62,
"BEL","MRIUNITS","TOT","1000000HAB","A","2013",10.84,
"BEL","MRIUNITS","TOT","1000000HAB","A","2014",11.78,
"BEL","MRIUNITS","TOT","1000000HAB","A","2015",11.71,
"BEL","MRIUNITS","TOT","1000000HAB","A","2016",11.65,
"BEL","MRIUNITS","TOT","1000000HAB","A","2017",11.6,
"BEL","MRIUNITS","TOT","1000000HAB","A","2018",11.64,
"BEL","MRIUNITS","TOT","1000000HAB","A","2019",11.49,
"BEL","MRIUNITS","TOT","1000000HAB","A","2020",11.46,"E"
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",0,
"BEL","MRIUNITS","INAMBULATORY","1000000HAB","A","2020",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1992",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1993",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1994",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1995",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1996",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",0,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",0.22,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",0.44,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",0.43,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",0.42,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",0.42,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",0.41,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",0.41,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",0.4,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",0.4,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",0.4,
"CRI","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",0.39,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1985",0.09,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1986",0.09,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1987",0.09,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1988",0.09,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1989",0.1,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1990",0.1,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1991",0.29,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1992",0.29,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1993",0.39,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1994",0.77,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1995",0.97,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1996",1.36,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1997",1.36,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1998",1.46,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","1999",1.47,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",1.76,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",1.96,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",2.26,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",2.57,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",2.57,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",2.58,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",2.58,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",2.78,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",2.79,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",2.79,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.01,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",2.82,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",3.03,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",3.14,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",3.56,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",3.97,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",4.7,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",4.91,
"HUN","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",4.91,
"NOR","MRIUNITS","TOT","1000000HAB","A","2016",4.39,
"NOR","MRIUNITS","TOT","1000000HAB","A","2017",5.31,
"NOR","MRIUNITS","TOT","1000000HAB","A","2018",9.6,
"NOR","MRIUNITS","TOT","1000000HAB","A","2019",17.39,
"NOR","MRIUNITS","TOT","1000000HAB","A","2020",19,
"GBR","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",7.35,"E"
"GBR","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",7.77,"E"
